index,name,Tc
4611,Sn0.768Pb0.192In0.04Te1,2.57
4612,In1.05Te1,3.41
4613,Y1Ba2Cu2.91Zn0.09O6.65,10.0
4614,Mo0.95Hf0.05C0.65,8.81
4615,Bi2Ca2.5Gd0.5Cu2O8.33,4.0
4616,Mo0.16Ti0.84,4.213
4617,Zr1,0.996666667
4618,Sr1Pd1.86Pt0.14Ge2,2.6
4619,Tc0.25Ti0.75,2.7
4620,Cr0.1Ru0.9,0.34
4621,U1Pd2Al2.7Ga0.3,0.52
4622,La1.85Sr0.15Cu0.975Ga0.025O4,0.35
4623,B5Nb1.9Ti0.1,4.0
4624,Ir0.72Pt0.08Rh0.2,0.03
4625,Ba1Pb0.4Hg0.35Bi0.25O3,9.97
4626,Na0.75Co0.9995Ir0.0005H2.6O3.3,4.59
4627,Ca1Al0.4Ga0.6Si1,3.45
4628,Cu0.815Ge0.185,0.175
4629,La0.6Sm0.4Bi1S2F0.5O0.5,3.255
4630,Sn0.6001Pb0.1999In0.2Te1,3.59
4631,Pb0.01Sn0.99,3.752
4632,La1In0.75Sn2.25,0.67
4633,Ba2Bi2.5Sb0.5,4.25
4634,Ca2Al2.39Si4.61,5.4
4635,B3Be1.09,0.72
4636,La0.9647Ce0.0333Sn3,3.03
4637,In1Te1.002,3.5
4638,Cr0.1Nb0.9,4.83
4639,Ti55Nb30Si15,4.9
4640,La1.85Sr0.15CuNi0.04O4,2.5
4641,Ce1F0.7Bi1S2O0.7,2.68
4642,Y0.28Er0.72Rh4B4,9.05
4643,Nb0.5V0.5N0.94,1.86
4644,Ca1Rh1.2Sn4.5,8.7
4645,Pr1Os1.2Ru2.8Sb12,0.805
4646,Ba1Fe1.776Co0.224As2,11.1
4647,Th90.9Tm9.1,1.07
4648,Hf1Re6,6.2
4649,C0.78W0.22Si1,2.9
4650,Ni1Zr3,3.35
4651,Eu1.55La0.3Ce0.15Cu1O4,10.0
4652,La1Pd2Ge1.96Sn0.04,0.82
4653,Pd6.7Se1,0.66
4654,La3Co2Sn13,1.95
4655,Sn0.8075Ge0.1425In0.05Te1,1.09
4656,Er1Ir3.6Rh0.4B4,1.83
4657,Cr0.025Ti0.975,3.5
4658,H0.63Nb0.87Pd0.17,3.89
4659,Nb3Rh0.95Au0.05,2.52
4660,Cu1Rh1.5Sn0.5Se4,0.14
4661,Nb0.25Bi2Se3,3.275
4662,La2.9745Gd0.0255In1,6.92
4663,Pd7Se2,0.53
4664,Bi3Zn1,0.87
4665,Cu0.5Ge0.5,3.3
4666,Lu4Ir6Sn19,3.2
4667,La3Sn1,6.2
4668,B0.048C0.952,6.6
4669,Er0.08La0.92,1.435
4670,Hf1Os1As1,3.2
4671,K1Tl1.5C4,2.63
4672,Ni0.05Pd0.95Te2,1.4
4673,Pb0.252Sn0.588In0.16Te1,3.92
4674,Nb2Pd1S5,6.125
4675,Sc1Ru4B4,7.27
4676,C1Ta0.2Zr0.8,2.3
4677,Nb1Ru1Si1,2.65
4678,Nb1O1,1.38
4679,Ba1Fe1.55Ru0.45As2,8.18
4680,Nd1.85Ce0.15Cu0.994Ni0.006O4,8.4
4681,Y1Ba2Cu2.9Fe0.1O6.62,4.2
4682,Pd1.25Te2,2.2
4683,La2.94Ce0.06In1,5.58
4684,Ir0.1Nb0.9,2.3
4685,La1Fe1As1F0.055O0.945,7.0
4686,U1Pt2.988Pd0.012,0.24
4687,Nb0.1Ta0.9,4.55
4688,Ce1Pd5Al2,0.735
4689,Sr0.8Mo1S2,5.6
4690,La1Pt0.7Ni0.3Si1,2.775
4691,Tc0.2W0.8,3.85
4692,Y2Al1Ge3,4.5
4693,Y2I1.5Cl0.5C2,8.25
4694,Sr1Fe1.7Pt0.3As2,12.6
4695,Ni0.02Ta1Se2,2.5
4696,Ga0.8Sb0.2,6.18
4697,Mo0.94Fe0.06Ga4,2.6
4698,Ce0.93Gd0.07Ru2,3.38
4699,Sr1Pd1.92Pt0.08Ge2,3.23
4700,Ce0.987Yb0.013Co1In5,2.13
4701,Tm4Rh6Sn19,2.3
4702,Mg1C0.98Ni3,6.5
4703,C1Mo0.75Ta0.25,8.5
4704,Sn0.75Ag0.25Te1,2.2
4705,Cd1,0.52414
4706,Zr1P0.6Se1.4,4.11
4707,Mg1C1Ni2.95Fe0.05,3.72
4708,Ca9.75Lu0.25Pt3Fe10As18,10.9
4709,La1Pt2Ge2,0.48
4710,Al2Cu1,1.02
4711,La1Pt2Ge1.8Sn0.2,1.3
4712,Bi0.65Pb0.35,8.8
4713,Pt1,0.004156667
4714,Nb0.2W0.8C1,11.0
4715,N1Zr1,9.85
4716,Y2Br1.75Cl0.25C2,4.7
4717,Nb3Pd0.7Se7,2.1
4718,Si1Th1,2.41
4719,Pt3Y7,0.82
4720,U1Rh2Si2,1.1
4721,Nd1Bi1S2F0.6O0.4,4.35
4722,Rh0.106Ti0.894,4.28
4723,Rh0.32Ru0.68,0.11
4724,Mo0.07Zr0.93,4.91
4725,Nb0.18Re0.82,9.116666667
4726,Bi0.3Zr0.7,1.51
4727,Pd1Te1.02,2.56
4728,C0.002N0.937Ta1,8.91
4729,Ca1Ga0.74Si1.26,3.5
4730,U1Be12.9896B0.0104,1.89
4731,Lu1Ni0.9Cu0.1B1C1,3.3
4732,La1.85Sr0.15Cu0.982Fe0.018O4,0.1
4733,Sr1Ga0.65Si1.35,2.58
4734,Bi0.04Sn0.96,3.86
4735,Fe1.053Se0.3Te0.7,12.5
4736,Lu4.5Y0.5Ir4Si10,3.9
4737,Nb1Sn2,2.64
4738,Y0.8Ca0.2C2,2.82
4739,Lu1Ni1B0.9C1,2.6
4740,Y4Os6Sn19,2.5
4741,La5B2C6,6.9
4742,La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1
4743,La0.997Gd0.003Al2,1.89
4744,Ir0.04Ti0.96,1.6
4745,Ni29Zr71,2.78
4746,Er0.76Gd0.24Rh4B4,4.18
4747,La1Pd2Si2,0.39
4748,La0.96Gd0.04Ru2,2.27
4749,Cu1Rh2S4,3.794
4750,Ce1Bi1S2F0.4O0.6,2.81
4751,Hf1V1.7Fe0.3,5.0
4752,Ce1Cu2Si1.98Ge0.02,0.52
4753,In2Sb1Te2,1.06
4754,Ti0.36V0.54Al0.1,2.7
4755,Be35Zr65,2.6
4756,Co0.02V0.98,2.61
4757,Ba1Pb0.8Sb0.2O3,1.7
4758,V3Si0.72Ga0.28,10.5
4759,As2Pd5,0.23
4760,Li0.34Cs1Ca2Nb3O10,5.4
4761,Cr0.28Ir0.72,0.83
4762,Y1Ni1.8Co0.2B2C1,6.75
4763,Ce1Ru3Si2,1.25
4764,Ir0.03Zr0.97,3.19
4765,Sn0.976Te1,0.125
4766,Nb1Os2,2.52
4767,Mo0.725Nb0.061Re0.187,5.0
4768,Ce1Co1.67Ni0.33,0.46
4769,Ba0.6K0.4Bi0.933Pr0.067O3,11.1
4770,N0.87H2.61Na1K2C60,11.0
4771,Pd4Se1,0.21
4772,Zn2Zr1,0.296666667
4773,C8Cs1,0.135
4774,Nd0.4Ce0.83Co1In5,0.74
4775,Gd0.71Sm1.14Ce0.15Cu1O4,0.01
4776,La1.869Ba0.131Cu0.99Ni0.01O4,7.0
4777,Sr1Fe1.76Zn0.04Co0.2As2,12.1
4778,La1Pt0.9Ni0.1Si1,3.23
4779,Ir0.815Rh0.185,0.028
4780,In1N1,1.975
4781,Re0.7W0.3,4.9
4782,Ru0.1Zr0.9,5.7
4783,C60Yb2.75,3.8
4784,Ge0.6Pd0.4,3.1
4785,La0.1Sm0.9Bi1S2F0.5O0.5,5.2
4786,Y1Pt1Bi1,0.906666667
4787,H0.886Pd1,3.478
4788,Dy1Rh1.2Ir2.8B4,1.63
4789,Na0.65H5Sn1.16S5.16Ta2O2.5,4.0
4790,Co1U6,2.358
4791,Nb0.6Al0.08N0.79O0.21,7.0
4792,Be22Re0.99Ru0.01,9.2
4793,Rb0.23W1O3.05,5.01
4794,Sc1Ir1P1,3.46
4795,Fe1Te0.93Se0.07,8.2
4796,Ho0.65Dy0.35Ni2B2C1,5.905
4797,Hf0.34Mo0.66,1.0
4798,Na0.3Co0.985Mn0.015H2.6O3.3,3.34
4799,Sc0.2Y0.8Ir3.6Rh0.4B4,3.01
4800,Sn0.91Zn0.09,3.722
4801,Na0.346Co1H2.6O3.3,4.81
4802,Th1In0.75Sn2.25,3.36
4803,Ge0.22Nb1,5.3
4804,Au0.242Nb0.758,10.56
4805,Ag0.15Pb0.975Sn0.01,7.25
4806,Nb0.75Ti0.15Zr0.1,9.7
4807,Tm1Ni1.96Co0.08B2C1,7.7
4808,Ca1Al0.8Si1.2,4.05
4809,Lu5Ir1.2Rh2.8Si10,4.8
4810,Sn0.32Pb0.48In0.2Te1,3.35
4811,Pb0.812Sn0.348Ti2Se5.16,4.02
4812,Bi1Cu1,1.8
4813,Pd1Sb1Se1,1.0
4814,Pr1Pt2B2C1,6.0
4815,Hf0.906Mo0.094,2.71
4816,In0.488Na0.025Pb0.488,6.0
4817,Ca1Hg1,1.6
4818,Zr1Os1As1,8.0
4819,Tm0.9Lu0.1Fe3Si5,1.65
4820,Ca1Al1.2Si0.8,5.21
4821,Re0.025Ta0.975,3.458
4822,Nb13.75Ta41.25Ir45,3.315
4823,La1Fe0.985Zn0.015As1F0.08O0.9,0.2
4824,La0.9985Tb0.0015Al2,2.9
4825,Ir0.95Te2,4.68
4826,Y1Pd2P2,0.96
4827,Sr1Ni2As2,0.66
4828,Cr0.33Re0.67,2.29
4829,Er1Ni1.92Fe0.08B2C1,4.63
4830,Pd2Yb1Pb1,2.65
4831,La0.05Th0.95,1.3
4832,Pr1Ru4As12,2.3825
4833,Ce1Cu2.53Si2,0.62
4834,Hf0.654Mo0.346,2.92
4835,Nd1Fe0.97Mn0.03As1F0.11O0.89,11.9
4836,Sn0.7In0.3Te1,3.595
4837,Cu0.29Bi2Se3,3.2
4838,Ce1Rh0.65Ir0.35In5,0.22
4839,Ni2Nb1Ga1,1.54
4840,Mg1B1.4Be0.6,8.3
4841,Ba0.47K0.53Bi0.972Pr0.028O3,4.0
4842,Fe0.9Se0.25Te0.75,9.7
4843,N0.85H2.55Na1K2C60,9.0
4844,Zr0.926Lu0.074B12,4.78
4845,Rh5Th1,1.07
4846,Ba6Sr2Si46,7.2
4847,Zr2Co0.75Ga0.25,5.1
4848,C1.5La0.9Th0.1,12.9
4849,Rb0.1Li0.05W1O2.85F0.15,3.1
4850,Co0.07Ru0.93,0.09
4851,U0.85La0.15Pd2Al3,1.2
4852,Ba0.82Pr0.18Fe2As2,6.2
4853,Bi2.14F0.27S2O0.73,2.7
4854,B5Mo1.7V0.3,5.5
4855,La1.882Ba0.118Cu1O4,9.0
4856,Ba1Ni2Ge1P1,0.68
4857,Cu0.14Bi2Te3,6.0
4858,Lu4.98Yb0.02Ir4Si10,3.0
4859,In0.08Pb0.92,7.025
4860,Li1.05Ti1.95O4,11.25
4861,La3Sc4,8.6
4862,Ni0.06Ta1S2,1.9
4863,Tc2Zr1,7.6
4864,Sr1Pd2Si0.04Ge1.96,2.72
4865,Y1Ni1Cu1B2C1,10.1
4866,Mo0.6Pt0.05Re0.35,9.8
4867,H0.87Pd1,3.625
4868,Er0.134Ho0.866Rh4B4,6.15
4869,B2Ru1,0.8
4870,Sr1Pd2As2,0.92
4871,Ag0.6Al0.4,0.088
4872,La1Rh1Al1,2.4
4873,Pd0.04Rh0.29Zr0.67,8.56
4874,La1Bi1S2F0.3O0.77,3.1
4875,Ba1Fe1.936Co0.044Cu0.02As2,2.35
4876,Ca1Rh2,6.4
4877,Fe0.5Ni0.5U6,2.1
4878,Sr1Fe1.88Ni0.12As2,5.92
4879,Nb0.6Ru0.4,0.6
4880,Ir0.97Pt0.03Te2,3.07
4881,Lu0.6Tm0.4Ru1B2,4.31
4882,Rh3Y1,1.07
4883,Ho0.4Dy0.6Ni2B2C1,5.855
4884,Sr1Pt2Ge2,10.2
4885,Sb0.06Sn0.94,3.96
4886,Cu3.2Mo6S8,8.05
4887,Nb2.55V0.45Au1,5.1
4888,Y0.91Th0.09C2,3.7
4889,Na1Fe0.925Co0.075As1,10.6
4890,Pb1Mo6S7.5Se0.5,10.6
4891,Li0.9Mo6O17,2.891666667
4892,V2.793Ni0.207Ga1,11.9
4893,Al0.997Er0.003,1.658
4894,Ru0.475V0.525,3.12
4895,Sn0.95In0.038Te1,1.9
4896,Ti0.75V0.25,5.3
4897,Bi2.14F0.24S2O0.76,3.5
4898,Nb3Rh0.9Pt0.1,2.8
4899,Er1Rh3.6Ir0.4B4,7.95
4900,B1Re3,4.75
4901,Ir0.287O0.14Ti0.578,5.5
4902,Rb0.6Bi1.4O3,11.0
4903,Nb25Ti65Ta10,8.4
4904,La1Se1,1.02
4905,Mg4Al1Si3,5.2
4906,Cu0.07Ir1Te2,2.71
4907,La1Ru2P2,3.933333333
4908,Nd0.4Ce0.6Co1In5,0.87
4909,Lu4.95Yb0.05Ir4Si10,2.0
4910,Bi2.13F0.17S2O0.83,3.2
4911,In0.88Sn0.12,5.03
4912,Ho1Rh3.6Ir0.4B4,5.09
4913,Fe0.4Ni0.6Zr2,1.78
4914,Ag2I1,0.066
4915,Ir0.9Mo0.1,0.29
4916,As2Sn3,3.5
4917,Fe1Zr2,0.17
4918,In3.3Mo15Se19,4.0
4919,Hg0.004In0.996,3.396
4920,Cd0.02In0.98,3.2945
4921,Bi2Ca2.5Eu0.5Cu2O8.31,7.0
4922,As1Bi1Pb1Sb1,9.0
4923,Ba0.76La0.24Fe2As2,5.02
4924,Al0.131Cr0.088V0.781,1.46
4925,Ag0.92Sn1.08Se2,5.57
4926,Nb1Se2.2,6.675
4927,Eu0.0028La0.9972,5.51
4928,Hf0.4Ta0.6,6.85
4929,Ag4Ge1,0.85
4930,Nd0.6Sm0.4Bi1S2F0.7O0.3,4.58
4931,Be22Mo0.3Re0.7,8.6
4932,Nd0.74Gd1.11Ce0.15Cu1O4,12.0
4933,U2Pt0.95Rh0.05C2,1.41
4934,Cu0.83Ge0.17,0.072
4935,Ta0.2W0.8C1,8.96
4936,Nb15Ti75Ta10,6.7
4937,Ir2Y3,1.61
4938,La1.88Ba0.12Cu0.99Ga0.01O4,8.2
4939,Mo0.95Hf0.05C0.68,9.87
4940,Nb1.01Se2,7.05
4941,Ba24Si100,1.475
4942,La1Fe0.951Zn0.049As1F0.28O0.68,1.0
4943,La1Pt4Ge15,4.98
4944,Ba1Pb0.7Bi0.3O3,11.23
4945,Nd1F0.5Bi0.84S2O0.5,4.5
4946,Cr0.8Os0.2,2.5
4947,Li1Fe0.95Co0.05As1,10.29
4948,Ir3Th1,4.71
4949,Nd1Bi0.96Pb0.04S2F0.3O0.7,5.35
4950,V0.751Sb0.208Al0.041,3.4
4951,H0.94Pd1,6.6
4952,Er1Ni0.199Co0.02B2C1,9.2
4953,U1Pd2Al2.4Ga0.6,0.33
4954,Sm1.48Gd0.37Ce0.15Cu1O4,10.5
4955,La1Rh3,2.6
4956,B0.039C0.961Si1,1.4
4957,Ge1Rh1,0.48
4958,I2,1.2
4959,Ba0.9K0.1Fe2As2,3.5
4960,Sn0.005V0.995,4.57
4961,Sm1Fe1As0.55P0.45H0.16O0.84,11.0
4962,Bi3Sr1,5.7
4963,Er0.72Gd0.28Rh4B4,2.5
4964,Os2Y1,4.7
4965,Hf1N1,8.83
4966,Mn0.33Ni0.67U6,1.6
4967,La1Pd2Ge1.92Sn0.08,1.44
4968,La0.7Nd0.3Pt2.1B2.4C1.2,7.84
4969,Y0.7Tb0.3Ni2B2C1,5.71
4970,Al6Re1,1.85
4971,La2.4S4Y0.6,4.77
4972,Hf0.9Rh0.1,1.9
4973,Mo80P10B10,9.0
4974,Lu1Th3.4Ru0.6B4,9.0
4975,La1.85Sr0.15Cu1O3.987,12.0
4976,La1.86Ba0.14Cu0.99Ni0.01O4,11.0
4977,Mo2Ir1B2,3.6
4978,Ca1Fe0.95Rh0.05As1F1,3.81
4979,Sc0.3V0.7,6.76
4980,U1Pd2Al2.94Ga0.06,1.51
4981,O1.06Ti1,0.54
4982,Lu4.975Sc0.025Ir4Si10,4.0
4983,La0.9795Sm0.0205,1.27
4984,Mo0.5Re0.5,7.6
4985,Cu0.2Zn0.8Ir2S4,0.47
4986,Y1Ni1.24Pd0.76B2C1,10.4
4987,Ba1Ni2As1.972P0.028,0.634
4988,Ge0.23Mo0.77,2.16
4989,Bi2Pt1,0.0775
4990,Mo1.965Zr0.035B1C1,6.9
4991,K1Tl1.5C8,2.45
4992,Cr0.2Fe0.8U6,3.3
4993,Sn0.9405Ge0.0095In0.05Te1,1.61
4994,Sn0.995Te1,0.0138
4995,La2Rh3Si5,4.4
4996,Zn1N1Ni3,3.0
4997,Mo0.35Re0.65,5.6
4998,N0.003Nb0.997,9.12
4999,Na2Rb0.75Cs0.25C60,5.2
5000,Ba1,3.4375
5001,Pd0.14Ti0.86,3.74
5002,Fe1.14Te0.91S0.09,8.5
5003,La1.79Sr0.21Cu0.98Ru0.02O4,11.2
5004,Cu0.1Ti1Se2,3.2
5005,V2Hf0.95Y0.05,9.22
5006,Ga6Y1,2.0
5007,Nb1S1.06,3.3
5008,Sr1Ca13Cu24O41,11.8
5009,Cd1Sn1,3.65
5010,Ce2Ni3Ge5,0.22
5011,Nb0.15Zr0.85,6.35
5012,Ce1Ir0.65Co0.35Si3,0.75
5013,Na0.6Sn1Ta2S5,4.0
5014,Lu0.05Dy0.95Ni2B2C1,5.325
5015,Ir0.02Re0.98,1.968
5016,Pr1Ru4Sb12,0.945
5017,Er0.16Ho0.84Rh4B4,5.95
5018,Hf0.8Ta0.2V2,9.54
5019,Pr0.8Ce0.2Pt4Ge12,1.767
5020,Na0.38Co1H2.6O3.3,2.8
5021,Bi3.875Co0.125S3O4,4.255
5022,Ce1Bi1S2F0.7O0.3,3.366666667
5023,Os0.32Rh0.68,0.0376
5024,La1Fe0.95Ir0.05As1O1,7.18
5025,Ti0.5Zr0.5,1.6125
5026,Ba8Ga16Ge30,7.5
5027,V2.781Co0.219Ga1,8.4
5028,Nb41.25Ta13.75Rh45,4.615
5029,Mo6Se7.9Te0.1,6.3
5030,B5Nb1.9Sc0.1,6.6
5031,Ce1Ir1Ge3,0.805
5032,Sr1Al1Si1,4.75
5033,Sn0.63Ge0.21In0.16Te1,1.87
5034,V50Ti45Zr5,7.0
5035,Ba8Ge46,10.0
5036,Ir0.69Y0.31,1.98
5037,Sr1Pt3P1,8.375
5038,Fe0.98Se0.15Te0.9,8.8
5039,La0.9481Ce0.0519Sn3,1.92
5040,Ir0.44Rh0.5Se2,9.24
5041,Eu0.012La0.988,2.15
5042,La98Lu0.697Tb1.303,0.632
5043,Nb0.803Ta0.197,7.85
5044,Eu0.01La0.99,3.79
5045,Sn0.3997Pb0.4003In0.2Te1,4.23
5046,Ce1Pt2.82Ni0.18Si1,0.473
5047,Hf0.8Rh0.2,1.95
5048,Mo6Se5Br3,7.1
5049,Sr11Ca12Cu24O41,5.0
5050,Gd0.004La0.996,3.59
5051,Ni0.5V0.16Zr0.34,0.43
5052,Lu5Ir3.44Rh0.56Si10,5.72
5053,Gd0.6Pr0.4Ba2Cu3O6.95,11.2
5054,Ir1Ti3,5.185
5055,Ce1Bi3.6Pb0.4Te6,3.0
5056,Fe2As2Ba4Sc3O7.5,11.0
5057,Nb0.2Ta0.8C1,9.0
5058,Ti0.8V0.2,4.125
5059,Ti1Ir1Si1,1.675
5060,Be13U0.9807Th0.0193,0.48
5061,Ir2Y1,1.635
5062,Fe1Te0.75S0.25,7.28
5063,Au0.95Ga0.05,0.032
5064,Cs1Os2O6,3.27
5065,Nb0.85Mo0.15C1,12.7
5066,B2.2Nb1,6.305
5067,Sm0.75Gd1.1Ce0.15Cu1O3.97,9.6
5068,La1.87Ba0.13Cu1O4,4.96
5069,La1Pt1Si3,1.52
5070,Pb0.9Sn0.1,7.17
5071,Y0.95Ce0.05B6,1.6
5072,Cs0.3W1O3,2.0
5073,O1Ti1,0.72
5074,Mn0.1Fe0.9Se0.85,11.0
5075,Y0.74Gd0.26Ni2B2C1,5.935
5076,W1F0.44O2.56,0.41
5077,Y2Fe3Si5,1.595
5078,Rh43Zr57,2.18
5079,Y2Pd0.7Pt0.3Ge3,2.52
5080,La0.992Tb0.008Al2,1.61
5081,Sn0.4197Pb0.4203In0.16Te1,4.18
5082,Cs1Os1O6,3.3
5083,Bi1La2,0.76
5084,Mo0.28Re0.72,6.5
5085,V1,5.22
5086,C0.6Mo4.8Si3,7.6
5087,Sc0.5Y0.5Ir3.6Rh0.4B4,3.01
5088,Pd0.2Ti0.8,4.71
5089,Ag0.65Al0.35,0.1
5090,Bi0.7Sb0.3,4.14
5091,Nb0.6Pd0.4,2.035
5092,Ce1Co1In4.88Sn0.12,0.87
5093,Er0.91Gd0.09Rh4B4,6.87
5094,K0.7Sr0.3Fe2As2,12.2
5095,Bi3.9Co0.1S3O4,5.215
5096,Bi1Rh1,2.04
5097,Ba1Ni2Ge0.4P1.6,2.84
5098,La2.9Ce0.1Ni2B2N2.7,4.9
5099,V3Si0.2Sn0.8,6.4
5100,Mo0.84Zr0.16C1,11.0
5101,La1Pd2Sb2,1.3
5102,Ag3.3Al1,0.34
5103,Eu1.85Ce0.15Cu1O4,7.75
5104,Nd1.85Ce0.15Cu0.96Zn0.04O4,9.5
5105,Mo0.7Re0.3,12.75
5106,Ba1Ir2P2,2.1
5107,Pd2In1Y1,1.04
5108,Sr1Fe1.82Ni0.18As2,9.6
5109,Bi0.85Tl0.15,6.23
5110,Ir0.88Pd0.12,0.035
5111,Cu0.07Ti1Se2,3.9
5112,Ba1Fe1.872Co0.042Cu0.086As2,4.3
5113,Bi0.625Pb0.375,8.05
5114,Mg1Mo6S7,2.72
5115,Cr0.0081V0.9919,4.78
5116,Er1Ni1.98Co0.04B2C1,8.2
5117,La1Ni1As1H0.08O0.92,3.76
5118,Li0.4Zr1N1Cl1,12.5
5119,C22H14Rb3.1,6.9
5120,Zr2Co0.6Ni0.4,4.2
5121,Nb2.58Ti0.42Al1,9.0
5122,Ir0.85W0.15,0.41
5123,Sn0.9215Ge0.0285In0.05Te1,1.74
5124,Pt1Te1,0.59
5125,Pb0.35Sn0.35In0.3Te1,4.8
5126,Ba0.91La0.09Fe2As2,7.76
5127,Ga1Nb4Se8,2.9
5128,K1Ni2S2,0.46
5129,Be13U0.9899Th0.0101,0.65
5130,Ca3Co4Ge13,5.9
5131,Ag1Nb3,8.28
5132,Y2Ir3Si5,3.005
5133,Co0.02Sn0.98Ta3,4.0
5134,Ir0.85Rh0.09Se2,7.61
5135,Ba0.95Rb0.05Ti2Sb2O1,4.25
5136,Si0.01V0.99,4.66
5137,Tm2Fe3Si5,1.3825
5138,Sm0.7Pr0.3Ba2Cu3O6.65,10.6
5139,Nb96.5O3.5,6.13
5140,Re0.4W0.6,5.08
5141,B1Ta2,1.56
5142,La1Pd2Ge2,1.04
5143,Lu1Ru2,1.545
5144,Rh0.33Ta0.66,7.0
5145,Pb1Mo6S4Se4,3.2
5146,Nb80Si20,4.23
5147,Ce1Pt1Si2,0.14
5148,Ba0.81K0.19Fe2As2,12.73333333
5149,Fe1Se0.736Sb0.184,8.85
5150,Hf0.99Rh0.01,0.85
5151,Mo8.75Zr91.25,5.0
5152,Nb80Ga18Co2,12.2
5153,Pb0.95Sn0.05,7.268
5154,Ti0.1V0.9,5.89
5155,Fe1Se0.9S0.1,10.27
5156,Ta0.4W0.6C1,9.41
5157,Sn0.025V0.975,3.16
5158,Ca0.2Mo1S2,3.6
5159,Sn0.12Eu0.9Mo6.35S8,0.94
5160,Ca1Pb3,0.65
5161,Nb1V50Ti49,7.5
5162,Pb0.42Sn0.42In0.16Te1,3.805
5163,La1Fe0.973Zn0.027As1F0.28O0.68,12.2
5164,Pu1Co0.8Fe0.2Ga5,10.0
5165,W0.801Zr0.199,2.01
5166,Os0.06Re0.94,1.93
5167,Nb1N1.25O0.25,11.9
5168,Pa0.75Zr0.25,1.54
5169,Bi0.3Zn0.7,1.51
5170,Y1B2C2,1.8
5171,Cr0.02V0.98,4.08
5172,Cu0.065Ti1Se2,3.4
5173,Ce1Fe0.9Co0.1As1O1,10.0
5174,Ba1Ni2As1.816P0.184,3.27
5175,Eu0.011La0.989,2.16
5176,C0.198N0.747Ta1,10.74
5177,Ir2Th1,6.11
5178,Sr1Ga1Si1,5.0
5179,Nd0.7Pr0.3Ba2Cu3O7,5.6
5180,Si3Sr2,0.55
5181,Au2Bi1,1.77
5182,Mo0.6Ru0.4,7.85
5183,Lu1Ru4B4,2.0
5184,Th1Sc1C3,6.5
5185,Ir0.33V0.67,1.6
5186,Pd34Zr66,2.1
5187,V0.725Ga0.203Al0.072,12.3
5188,Er1Ni1.94Fe0.06B2C1,8.5
5189,Nb0.65Zr0.35,10.6
5190,Y1Ni1.3Pd0.7B2C1,12.1
5191,Co0.92Mn0.08U6,2.2
5192,Ir0.05Rh0.04Ti0.91,4.0
5193,Sn0.975In0.025Te1,1.13
5194,Rh0.91Ti0.04Zr0.05,1.8
5195,Y0.7Th0.3C2,3.43
5196,In2O3,3.3
5197,Sn1Zr4,0.92
5198,Nb3Rh0.3Au0.7,9.5
5199,Al0.04V0.96,3.31
5200,Lu1B2C2,1.2
5201,Hf1V2D0.75,4.29
5202,Sr1Ni2P2,1.415
5203,Cu1Co1.99Ir0.01S4,3.04
5204,Ho0.0422La0.9578,1.2
5205,C2Na1,5.0
5206,Pd0.4Ho1Te3,2.8
5207,La1Ru4As12,10.3
5208,Be13U0.9645Th0.0355,0.55
5209,Zr55Cu30Al10Ni5,1.35
5210,Th0.25Zr0.75,6.29
5211,Mo6Se6Br2,6.7
5212,Ce1Ru1.93Co0.07,1.93
5213,Lu0.8Ho0.2Ru1B2,6.46
5214,Be13W1,4.1
5215,Ta0.0568V0.9432,4.46
5216,Fe0.95Co0.05Se0.3Te0.7,8.2
5217,Cr0.152Ti0.848,4.18
5218,La3Ru1,4.875
5219,Pr1Os1.6Ru2.4Sb12,0.755
5220,Mo0.65Re0.35,10.2
5221,Ba1Fe1.906Co0.042Cu0.052As2,11.6
5222,Pb0.4Sn0.4In0.2Te1,4.12
5223,La1Rh3B2,2.57
5224,As0.33In1Te0.67,0.85
5225,V0.65Ge0.15Al0.2,5.5
5226,Ce0.88La0.12Ru2,6.14
5227,Y1In1.71Sn1.29,1.49
5228,Ho1Rh2.6Ru1.4B4,4.68
5229,Re0.05Ta0.95,2.77
5230,C8K1H0.19,0.22
5231,Ge1Mo3,2.1792
5232,Nb3Rh0.98Ru0.02,2.42
5233,Li2Pd2.85Pt0.15B1,6.4
5234,Ce0.98La0.02Co1In5,2.0
5235,Fe1.04Te0.95Se0.05,11.0
5236,Sn0.979In0.021Te1,0.936
5237,Rh0.3W0.7,7.3
5238,Bi5Tl3,6.4
5239,Hf0.2Ta0.8,6.58
5240,Ta0.5V0.5,2.54
5241,Ti0.17V0.5Zr0.33,7.6
5242,Pu1Co0.1Rh0.9Ga5,10.2
5243,Fe1Se0.7S0.3,5.94
5244,Dy0.95Tb0.05Ni2B2C1,5.61
5245,Ag0.7Al0.3,0.11
5246,C6I4O2,0.8
5247,Er1Ni1.9675Co0.065B2C1,6.2
5248,Ga1Hf2,0.21
5249,Lu1.9Y0.1Fe3Si5,4.16
5250,Lu1Ni1.85Co0.3B2C1,4.8
5251,V0.737Ga0.213Al0.05,12.6
5252,Ba1Fe1.952Ni0.048As2,3.463333333
5253,Ga0.04Sn0.96,3.887
5254,Rh0.04Zr0.96,4.4
5255,Ir0.6Os0.4,0.73
5256,Ir0.32Ru0.68,0.18
5257,Pr1Os2.8Ru1.2Sb12,1.05
5258,Li1.07Ti1.93O4,11.05
