,name,Tc
4646,In3.3Mo15Se19,4.0
4647,Hg0.004In0.996,3.396
4648,Cd0.02In0.98,3.2945
4649,Bi2Ca2.5Eu0.5Cu2O8.31,7.0
4650,As1Bi1Pb1Sb1,9.0
4651,Ba0.76La0.24Fe2As2,5.02
4652,Al0.131Cr0.088V0.781,1.46
4653,Ag0.92Sn1.08Se2,5.57
4654,Nb1Se2.2,6.675
4655,Eu0.0028La0.9972,5.51
4656,Hf0.4Ta0.6,6.85
4657,Ag4Ge1,0.85
4658,Nd0.6Sm0.4Bi1S2F0.7O0.3,4.58
4659,Be22Mo0.3Re0.7,8.6
4660,U2Pt0.95Rh0.05C2,1.41
4661,Cu0.83Ge0.17,0.072
4662,Ta0.2W0.8C1,8.96
4663,Nb15Ti75Ta10,6.7
4664,Ir2Y3,1.61
4665,La1.88Ba0.12Cu0.99Ga0.01O4,8.2
4666,Mo0.95Hf0.05C0.68,9.87
4667,Nb1.01Se2,7.05
4668,Ba24Si100,1.475
4669,La1Fe0.951Zn0.049As1F0.28O0.68,1.0
4670,La1Pt4Ge15,4.98
4671,Nd1F0.5Bi0.84S2O0.5,4.5
4672,Cr0.8Os0.2,2.5
4673,Li1Fe0.95Co0.05As1,10.29
4674,Ir3Th1,4.71
4675,Nd1Bi0.96Pb0.04S2F0.3O0.7,5.35
4676,V0.751Sb0.208Al0.041,3.4
4677,H0.94Pd1,6.6
4678,Er1Ni0.199Co0.02B2C1,9.2
4679,U1Pd2Al2.4Ga0.6,0.33
4680,Sm1.48Gd0.37Ce0.15Cu1O4,10.5
4681,La1Rh3,2.6
4682,B0.039C0.961Si1,1.4
4683,Ge1Rh1,0.48
4684,I2,1.2
4685,Ba0.9K0.1Fe2As2,3.5
4686,Sn0.005V0.995,4.57
4687,Bi3Sr1,5.7
4688,Er0.72Gd0.28Rh4B4,2.5
4689,Os2Y1,4.7
4690,Hf1N1,8.83
4691,Mn0.33Ni0.67U6,1.6
4692,La1Pd2Ge1.92Sn0.08,1.44
4693,La0.7Nd0.3Pt2.1B2.4C1.2,7.84
4694,Y0.7Tb0.3Ni2B2C1,5.71
4695,Al6Re1,1.85
4696,La2.4S4Y0.6,4.77
4697,Hf0.9Rh0.1,1.9
4698,Mo80P10B10,9.0
4699,Lu1Th3.4Ru0.6B4,9.0
4700,Mo2Ir1B2,3.6
4701,Ca1Fe0.95Rh0.05As1F1,3.81
4702,Sc0.3V0.7,6.76
4703,U1Pd2Al2.94Ga0.06,1.51
4704,O1.06Ti1,0.54
4705,Lu4.975Sc0.025Ir4Si10,4.0
4706,La0.9795Sm0.0205,1.27
4707,Mo0.5Re0.5,7.6
4708,Cu0.2Zn0.8Ir2S4,0.47
4709,Y1Ni1.24Pd0.76B2C1,10.4
4710,Ba1Ni2As1.972P0.028,0.634
4711,Ge0.23Mo0.77,2.16
4712,Bi2Pt1,0.0775
4713,Mo1.965Zr0.035B1C1,6.9
4714,K1Tl1.5C8,2.45
4715,Cr0.2Fe0.8U6,3.3
4716,Sn0.9405Ge0.0095In0.05Te1,1.61
4717,Sn0.995Te1,0.0138
4718,La2Rh3Si5,4.4
4719,Zn1N1Ni3,3.0
4720,Mo0.35Re0.65,5.6
4721,N0.003Nb0.997,9.12
4722,Na2Rb0.75Cs0.25C60,5.2
4723,Ba1,3.4375
4724,Pd0.14Ti0.86,3.74
4725,Fe1.14Te0.91S0.09,8.5
4726,Cu0.1Ti1Se2,3.2
4727,V2Hf0.95Y0.05,9.22
4728,Ga6Y1,2.0
4729,Nb1S1.06,3.3
4730,Cd1Sn1,3.65
4731,Ce2Ni3Ge5,0.22
4732,Nb0.15Zr0.85,6.35
4733,Ce1Ir0.65Co0.35Si3,0.75
4734,Na0.6Sn1Ta2S5,4.0
4735,Lu0.05Dy0.95Ni2B2C1,5.325
4736,Ir0.02Re0.98,1.968
4737,Pr1Ru4Sb12,0.945
4738,Er0.16Ho0.84Rh4B4,5.95
4739,Hf0.8Ta0.2V2,9.54
4740,Pr0.8Ce0.2Pt4Ge12,1.767
4741,Na0.38Co1H2.6O3.3,2.8
4742,Bi3.875Co0.125S3O4,4.255
4743,Ce1Bi1S2F0.7O0.3,3.366666667
4744,Os0.32Rh0.68,0.0376
4745,La1Fe0.95Ir0.05As1O1,7.18
4746,Ti0.5Zr0.5,1.6125
4747,Ba8Ga16Ge30,7.5
4748,V2.781Co0.219Ga1,8.4
4749,Nb41.25Ta13.75Rh45,4.615
4750,Mo6Se7.9Te0.1,6.3
4751,B5Nb1.9Sc0.1,6.6
4752,Ce1Ir1Ge3,0.805
4753,Sr1Al1Si1,4.75
4754,Sn0.63Ge0.21In0.16Te1,1.87
4755,V50Ti45Zr5,7.0
4756,Ba8Ge46,10.0
4757,Ir0.69Y0.31,1.98
4758,Sr1Pt3P1,8.375
4759,Fe0.98Se0.15Te0.9,8.8
4760,La0.9481Ce0.0519Sn3,1.92
4761,Ir0.44Rh0.5Se2,9.24
4762,Eu0.012La0.988,2.15
4763,La98Lu0.697Tb1.303,0.632
4764,Nb0.803Ta0.197,7.85
4765,Eu0.01La0.99,3.79
4766,Sn0.3997Pb0.4003In0.2Te1,4.23
4767,Ce1Pt2.82Ni0.18Si1,0.473
4768,Hf0.8Rh0.2,1.95
4769,Mo6Se5Br3,7.1
4770,Sr11Ca12Cu24O41,5.0
4771,Gd0.004La0.996,3.59
4772,Ni0.5V0.16Zr0.34,0.43
4773,Lu5Ir3.44Rh0.56Si10,5.72
4774,Ir1Ti3,5.185
4775,Ce1Bi3.6Pb0.4Te6,3.0
4776,Nb0.2Ta0.8C1,9.0
4777,Ti0.8V0.2,4.125
4778,Ti1Ir1Si1,1.675
4779,Be13U0.9807Th0.0193,0.48
4780,Ir2Y1,1.635
4781,Fe1Te0.75S0.25,7.28
4782,Au0.95Ga0.05,0.032
4783,Cs1Os2O6,3.27
4784,B2.2Nb1,6.305
4785,Sm0.75Gd1.1Ce0.15Cu1O3.97,9.6
4786,La1.87Ba0.13Cu1O4,4.96
4787,La1Pt1Si3,1.52
4788,Pb0.9Sn0.1,7.17
4789,Y0.95Ce0.05B6,1.6
4790,Cs0.3W1O3,2.0
4791,O1Ti1,0.72
4792,Y0.74Gd0.26Ni2B2C1,5.935
4793,W1F0.44O2.56,0.41
4794,Y2Fe3Si5,1.595
4795,Rh43Zr57,2.18
4796,Y2Pd0.7Pt0.3Ge3,2.52
4797,La0.992Tb0.008Al2,1.61
4798,Sn0.4197Pb0.4203In0.16Te1,4.18
4799,Cs1Os1O6,3.3
4800,Bi1La2,0.76
4801,Mo0.28Re0.72,6.5
4802,V1,5.22
4803,C0.6Mo4.8Si3,7.6
4804,Sc0.5Y0.5Ir3.6Rh0.4B4,3.01
4805,Pd0.2Ti0.8,4.71
4806,Ag0.65Al0.35,0.1
4807,Bi0.7Sb0.3,4.14
4808,Nb0.6Pd0.4,2.035
4809,Ce1Co1In4.88Sn0.12,0.87
4810,Er0.91Gd0.09Rh4B4,6.87
4811,Bi3.9Co0.1S3O4,5.215
4812,Bi1Rh1,2.04
4813,Ba1Ni2Ge0.4P1.6,2.84
4814,La2.9Ce0.1Ni2B2N2.7,4.9
4815,V3Si0.2Sn0.8,6.4
4816,La1Pd2Sb2,1.3
4817,Ag3.3Al1,0.34
4818,Eu1.85Ce0.15Cu1O4,7.75
4819,Nd1.85Ce0.15Cu0.96Zn0.04O4,9.5
4820,Ba1Ir2P2,2.1
4821,Pd2In1Y1,1.04
4822,Sr1Fe1.82Ni0.18As2,9.6
4823,Bi0.85Tl0.15,6.23
4824,Ir0.88Pd0.12,0.035
4825,Cu0.07Ti1Se2,3.9
4826,Ba1Fe1.872Co0.042Cu0.086As2,4.3
4827,Bi0.625Pb0.375,8.05
4828,Mg1Mo6S7,2.72
4829,Cr0.0081V0.9919,4.78
4830,Er1Ni1.98Co0.04B2C1,8.2
4831,La1Ni1As1H0.08O0.92,3.76
4832,C22H14Rb3.1,6.9
4833,Zr2Co0.6Ni0.4,4.2
4834,Nb2.58Ti0.42Al1,9.0
4835,Ir0.85W0.15,0.41
4836,Sn0.9215Ge0.0285In0.05Te1,1.74
4837,Pt1Te1,0.59
4838,Pb0.35Sn0.35In0.3Te1,4.8
4839,Ba0.91La0.09Fe2As2,7.76
4840,Ga1Nb4Se8,2.9
4841,K1Ni2S2,0.46
4842,Be13U0.9899Th0.0101,0.65
4843,Ca3Co4Ge13,5.9
4844,Ag1Nb3,8.28
4845,Y2Ir3Si5,3.005
4846,Co0.02Sn0.98Ta3,4.0
4847,Ir0.85Rh0.09Se2,7.61
4848,Ba0.95Rb0.05Ti2Sb2O1,4.25
4849,Si0.01V0.99,4.66
4850,Tm2Fe3Si5,1.3825
4851,Sm0.7Pr0.3Ba2Cu3O6.65,10.6
4852,Nb96.5O3.5,6.13
4853,Re0.4W0.6,5.08
4854,B1Ta2,1.56
4855,La1Pd2Ge2,1.04
4856,Lu1Ru2,1.545
4857,Rh0.33Ta0.66,7.0
4858,Pb1Mo6S4Se4,3.2
4859,Nb80Si20,4.23
4860,Ce1Pt1Si2,0.14
4861,Fe1Se0.736Sb0.184,8.85
4862,Hf0.99Rh0.01,0.85
4863,Mo8.75Zr91.25,5.0
4864,Pb0.95Sn0.05,7.268
4865,Ti0.1V0.9,5.89
4866,Fe1Se0.9S0.1,10.27
4867,Ta0.4W0.6C1,9.41
4868,Sn0.025V0.975,3.16
4869,Ca0.2Mo1S2,3.6
4870,Sn0.12Eu0.9Mo6.35S8,0.94
4871,Ca1Pb3,0.65
4872,Nb1V50Ti49,7.5
4873,Pb0.42Sn0.42In0.16Te1,3.805
4874,Pu1Co0.8Fe0.2Ga5,10.0
4875,W0.801Zr0.199,2.01
4876,Os0.06Re0.94,1.93
4877,Pa0.75Zr0.25,1.54
4878,Bi0.3Zn0.7,1.51
4879,Y1B2C2,1.8
4880,Cr0.02V0.98,4.08
4881,Cu0.065Ti1Se2,3.4
4882,Ce1Fe0.9Co0.1As1O1,10.0
4883,Ba1Ni2As1.816P0.184,3.27
4884,Eu0.011La0.989,2.16
4885,C0.198N0.747Ta1,10.74
4886,Ir2Th1,6.11
4887,Sr1Ga1Si1,5.0
4888,Nd0.7Pr0.3Ba2Cu3O7,5.6
4889,Si3Sr2,0.55
4890,Au2Bi1,1.77
4891,Mo0.6Ru0.4,7.85
4892,Lu1Ru4B4,2.0
4893,Th1Sc1C3,6.5
4894,Ir0.33V0.67,1.6
4895,Pd34Zr66,2.1
4896,Er1Ni1.94Fe0.06B2C1,8.5
4897,Nb0.65Zr0.35,10.6
4898,Co0.92Mn0.08U6,2.2
4899,Ir0.05Rh0.04Ti0.91,4.0
4900,Sn0.975In0.025Te1,1.13
4901,Rh0.91Ti0.04Zr0.05,1.8
4902,Y0.7Th0.3C2,3.43
4903,In2O3,3.3
4904,Sn1Zr4,0.92
4905,Nb3Rh0.3Au0.7,9.5
4906,Al0.04V0.96,3.31
4907,Lu1B2C2,1.2
4908,Hf1V2D0.75,4.29
4909,Sr1Ni2P2,1.415
4910,Cu1Co1.99Ir0.01S4,3.04
4911,Ho0.0422La0.9578,1.2
4912,C2Na1,5.0
4913,Pd0.4Ho1Te3,2.8
4914,La1Ru4As12,10.3
4915,Be13U0.9645Th0.0355,0.55
4916,Zr55Cu30Al10Ni5,1.35
4917,Th0.25Zr0.75,6.29
4918,Mo6Se6Br2,6.7
4919,Ce1Ru1.93Co0.07,1.93
4920,Lu0.8Ho0.2Ru1B2,6.46
4921,Be13W1,4.1
4922,Ta0.0568V0.9432,4.46
4923,Fe0.95Co0.05Se0.3Te0.7,8.2
4924,Cr0.152Ti0.848,4.18
4925,La3Ru1,4.875
4926,Pr1Os1.6Ru2.4Sb12,0.755
4927,Mo0.65Re0.35,10.2
4928,Pb0.4Sn0.4In0.2Te1,4.12
4929,La1Rh3B2,2.57
4930,As0.33In1Te0.67,0.85
4931,V0.65Ge0.15Al0.2,5.5
4932,Ce0.88La0.12Ru2,6.14
4933,Y1In1.71Sn1.29,1.49
4934,Ho1Rh2.6Ru1.4B4,4.68
4935,Re0.05Ta0.95,2.77
4936,C8K1H0.19,0.22
4937,Ge1Mo3,2.1792
4938,Nb3Rh0.98Ru0.02,2.42
4939,Li2Pd2.85Pt0.15B1,6.4
4940,Ce0.98La0.02Co1In5,2.0
4941,Sn0.979In0.021Te1,0.936
4942,Rh0.3W0.7,7.3
4943,Bi5Tl3,6.4
4944,Hf0.2Ta0.8,6.58
4945,Ta0.5V0.5,2.54
4946,Ti0.17V0.5Zr0.33,7.6
4947,Pu1Co0.1Rh0.9Ga5,10.2
4948,Fe1Se0.7S0.3,5.94
4949,Dy0.95Tb0.05Ni2B2C1,5.61
4950,Ag0.7Al0.3,0.11
4951,C6I4O2,0.8
4952,Er1Ni1.9675Co0.065B2C1,6.2
4953,Ga1Hf2,0.21
4954,Lu1.9Y0.1Fe3Si5,4.16
4955,Lu1Ni1.85Co0.3B2C1,4.8
4956,Ba1Fe1.952Ni0.048As2,3.463333333
4957,Ga0.04Sn0.96,3.887
4958,Rh0.04Zr0.96,4.4
4959,Ir0.6Os0.4,0.73
4960,Ir0.32Ru0.68,0.18
4961,Pr1Os2.8Ru1.2Sb12,1.05
4962,Sr0.05Eu0.95Fe1.76Co0.24As2,2.0
4963,Au0.18Te0.82,1.56
4964,V0.63Si0.14Al0.23,9.7
4965,La0.99Lu0.01,5.595
4966,Rh0.06Ti0.94,2.6
4967,Bi2Ir1,2.715
4968,Au1In1,0.5
4969,Ni2Nb1Al1,1.075
4970,Cr0.7Ir0.3,0.76
4971,La1.9Sr0.1Cu0.975Ni0.025O4,3.65
4972,Zr0.9Mo0.1,4.3
4973,Be0.934Ni0.066,0.88
4974,Tb1Ni0.74Bi1.9,4.2
4975,Ce0.25La0.75Ru2,1.42
4976,Mg2Zn3,0.76
4977,Yb1Mo6S8,8.45
4978,Ir0.8Y0.2,3.66
4979,Pt1V2.5,1.36
4980,Pb0.9875Tl0.0125Te1,1.35
4981,Ba0.88K0.12Ti2Sb2O1,6.1
4982,Ru0.45V0.55,4.0
4983,Cr0.15Mo0.85,0.5
4984,Pd0.03Ir0.97Te2,2.7
4985,Ir0.58Rh0.36Se2,9.6
4986,La1.9Ba0.1Cu0.99Zn0.01O4,9.8
4987,Tm0.8Lu0.2Fe3Si5,2.79
4988,Nb2.25V0.75Au1,3.0
4989,Ir0.94Ta0.06,0.15
4990,Ce0.147Ru0.853,3.6
4991,Lu1S1,1.1
4992,Nb0.14Ta0.86,4.76
4993,V0.65Si0.1Al0.25,9.9
4994,C14H10Ba1.5,5.4
4995,Zr2Co0.9Ga0.1,5.72
4996,Ir0.96Pt0.04Te2,2.9725
4997,C60Yb3.5,6.0
4998,Lu4Sc1Ir4Si10,6.59
4999,K0.8Bi1.2O3,9.45
5000,Nb78Ga20Mn2,8.87
5001,La4Sb3,0.25
5002,In0.83Te1,1.15
5003,Zr62.4Ti15.6Ni22,3.215
5004,Pd20Zr80,2.91
5005,Bi2S2F0.5O0.5,5.0
5006,Mo6Se7.7Te0.3,6.66
5007,Nb0.98Y0.02,9.26
5008,Pd2Y0.9Dy0.1Sn1,3.46
5009,Nb0.66Zr0.33,10.8
5010,Cu3Na2S3,0.3
5011,Ir0.265O0.085Zr0.65,2.3
5012,La2.9234Ce0.0766In1,4.02
5013,Sn0.96Eu0.2Mo6.35S8,10.7
5014,La0.9Th0.1Ni1C2,4.45
5015,Ta0.92W0.08,2.85
5016,Ir0.95Pd0.05Te2,2.5
5017,Ge1.8La1,1.87
5018,La75Au15Cu10,3.795
5019,Sb0.02V0.98,3.29
5020,Bi1Pd2,4.2
5021,Cu0.01Fe0.99Se0.85,8.6
5022,Na2Cs0.88C60,8.3
5023,Ir1Mo3,8.031
5024,Sr1Pt2.4Pd0.6P1,6.57
5025,U1Rh2Ge2,1.1
5026,Li2Pd3B0.95Al0.05,7.75
5027,La1Fe1As1O1.0,10.2
5028,In0.1Tl0.9,3.12
5029,Zr1P1.25Se0.75,6.3
5030,Tm1Ir2Rh2B4,4.38
5031,Ho1Ni1.995Co0.01B2C1,6.72
5032,Bi1In2,5.584
5033,Au0.85Pd0.15Ga2,1.79
5034,Ni2Hf1Al1,0.37
5035,La0.25Th0.75Sn3,3.94
5036,Th1Rh2Ge2,1.1
5037,Lu0.6Dy0.4Ni2B2C1,7.5
5038,La0.96Sr0.04Fe1As1O1,3.65
5039,La1Pt1.8Ge2.2,1.95
5040,Ag0.5Al0.5Th2,0.78
5041,Zr0.985Lu0.015B12,5.67
5042,Nb0.016Ta0.984,4.47
5043,Pt2Sr1,0.35
5044,Bi2Rh1,1.1
5045,Sc4Rh6Ge19,1.9
5046,Tc0.1V0.9,1.5
5047,Sr1Pt4Ge12,5.25
5048,Fe0.3Ni0.7Zr2,2.02
5049,Y1Ni1.9Co0.1B2C1,9.65
5050,Dy0.75Tb0.25Ni2B2C1,3.24
5051,Mg1.4Al0.6Si1,6.0
5052,Lu1Ir3.6Rh0.4B4,2.67
5053,Ce1.025Cu2Si2,0.6
5054,Nb0.28Bi2Se3,3.35
5055,Y1Os3B2,6.0
5056,La1Zn1,1.04
5057,Th1Ir0.2Os1.8,2.93
5058,La0.98Gd0.02Ru2,3.23
5059,Ag0.885Sb0.115,0.019
5060,Ni33Zr67,2.6
5061,Nb0.83Sb0.17,1.95
5062,Ce1Rh0.75Ir0.25In5,0.92
5063,Na1Al1Si1,7.2
5064,Lu5Ir4Si10,3.82
5065,La0.7Th0.3,4.88
5066,Ti2In1C1,3.1
5067,Au0.1Sb0.9,7.5
5068,Nb0.8Ga0.14Cr0.06,8.6
5069,Y1Th3.4Ru0.6B4,9.4
5070,Pd1Sb1Te1,1.2
5071,Th0.5Y0.5,1.25
5072,Cu0.4Zn0.6Ir2S4,1.73
5073,Ta0.91W0.09,2.78
5074,Pd0.11Ti1Se2,1.82
5075,Sc1Rh2Sn1,2.0
5076,Ni21Zr79,3.06
5077,Nd0.8Sm0.2F0.3Bi1S2O0.5,5.2
5078,Au0.125Sb0.75Te0.125,6.7
5079,Rh0.1Zr0.9,9.9
5080,Ce1Rh0.4Ir0.6In5,0.91
5081,Y0.8Pr0.2Ba2Cu3.925Fe0.075O8,10.0
5082,C0.93Nb1,6.5
5083,La1Pt2,0.23
5084,Au0.915In0.085,0.031
5085,Er0.8Lu0.2Ni2B2C1,10.8
5086,Nb5Si2.4B0.6,7.8
5087,Hg1Pb2,5.8
5088,Ba0.823K0.177Fe2As2,10.0
5089,Nb4Ni1Si1,7.7
5090,In0.966Mg0.034,3.61
5091,Cd1Mo5S6,2.923333333
5092,Lu0.5Th0.5Os3B2,4.14
5093,Ge0.3Sb0.7,3.3
5094,Ce0.9La0.1Co1In5,1.22
5095,Ta0.2Zr0.8,5.56
5096,Re3V1,6.26
5097,Cu0.03Ir1Te2,2.53
5098,Cd0.18Pb0.32Sn0.5,7.5
5099,Lu4.5Dy0.5Ir4Si10,1.0
5100,Mo6Se7.85S0.15,6.3
5101,Pr1.87Ce0.13Cu1O4,9.4
5102,Bi4Te3,3.5
5103,Pb0.35Sn0.53In0.12Te1,3.5
5104,Pd50.745V0.255Sb49,0.91
5105,Y1V2Al20,0.69
5106,In31.5Sb68.5,3.7
5107,U1Ni1.98Al3,1.13
5108,Ir1Sn2,0.715
5109,In0.82Mg0.18,3.67
5110,Er1Ni1.955Co0.09B2C1,2.6
5111,Ni0.031Ru0.969,0.36
5112,Pb1Tl0.17,6.73
5113,Ge1P1,4.2
5114,Ta0.05V2Zr0.95,8.9
5115,Mo0.04Ti0.96,2.0
5116,Au0.92Ga0.06In0.02,0.13
5117,Sc0.75Th0.25Rh4B4,8.74
5118,Ti45Nb40Si12B3,5.4
5119,Ge1.83La1,2.17
5120,Sn0.97As0.017Te0.983,0.058
5121,Mo6Se7Cl1,6.52
5122,La0.9Ce0.1Ru4P12,4.8
5123,Hg0.698Tl0.302,3.888
5124,Os0.55V0.45,5.04
5125,B12Lu1,0.435
5126,Pr1Ti2Al20,0.19
5127,Zr1P1.35Se0.65,6.24
5128,W7Re13C1,7.3
5129,As1Ge1,3.5
5130,U1Co1Ge0.9Si0.1,0.153
5131,V2.778La0.222Ga1,7.8
5132,Hf1Zr1C1,1.68
5133,La0.995Y0.005Fe0.995Mn0.005As1F0.11O0.89,2.89
5134,Mg0.93Pb0.07,0.013
5135,O3Tl0.03W1,2.07
5136,V2.898Mn0.102Ga1,9.0
5137,Nd1Bi1S2F0.9O0.62,5.44
5138,La3Ir4Sn13,2.55
5139,Ce1Co0.5Ru0.5In5,1.77
5140,Nb50.35Zr44.45Mo5.2,9.9
5141,Ir0.73Os0.17Ru0.1,0.34
5142,V2.4Mo0.6Si1,4.54
5143,Nb0.8Ga0.16Cr0.04,10.6
5144,Ir0.5Pt0.5Te2,3.0
5145,Pb1.14Nb1S3.14,2.72
5146,Te1Y1,1.535
5147,La0.99Tb0.01,2.53
5148,Cr0.38Re0.62,4.1
5149,Sb0.02Sn0.98,2.64
5150,Tl0.3W1O3,2.0
5151,Ag0.845Sb0.155,0.037
5152,Y1Rh4Si2B1,9.0
5153,Sc0.6V0.4,6.84
5154,Se1Y1,3.25
5155,Ce1Bi1S2F0.7O0.35,4.0
5156,Ti55Nb30Si12B3,5.0
5157,Y1Ir2Rh2B4,8.92
5158,Ti0.7V0.3,6.463333333
5159,Ce0.99La0.01Pt3Si1,0.57
5160,Sb2Zr3,1.74
5161,Au0.1Sb0.8Te0.1,6.0
5162,Mg1C1Ni2.91Cu0.09,6.0
5163,Rh0.08Zr0.92,7.85
5164,B1Ta0.5W1.5,1.94
5165,Ru0.1Ti0.9,3.5
5166,Ce1Pt3.03Si0.97,0.37
5167,Ba8Si40Al6,5.6
5168,Nb25Ti50Mo25,4.3
5169,V2Hf0.87Ta0.13,10.45
5170,Ti0.64Nb0.32Ta0.04,8.9
5171,Pd45.9Ni5.1Sb49,1.23
5172,La0.75Y0.25Ni1C2,1.65
5173,Sr1Pd1.9Pt0.1Ge2,2.89
5174,Y6Ta4Al43,0.68
5175,Nb0.8W0.2,4.68
5176,Rh0.04Ru0.05Ti0.91,3.5
5177,Nb0.31Ta0.06Ti0.62,9.0
5178,Ca2.8Co0.2Rh4Sn13,7.73
5179,Zr33.3V39.3Nb27.4,5.45
5180,Sr1Pd2Si0.1Ge1.9,2.7
5181,Nb0.025Ti0.975,1.5
5182,La1.87Ba0.13Cu0.99Ga0.01O4,4.5
5183,Ce1Bi3Pb1Te6,2.7
5184,Sn0.6Ag0.4Te1,1.95
5185,Ir0.75Rh0.2Te2,4.33
5186,La3Rh4Sn13,3.1
5187,Ho0.8Dy0.2Ni2B2C1,6.61
5188,Cs1I1,2.0
5189,Co0.02Cu0.98Rh2Si4,3.8
5190,Ir0.965V0.035,0.147
5191,La1.94Sr0.06Cu1O3.995,6.5
5192,Rh0.005Zr1,5.8
5193,Re0.35W0.65,6.75
5194,Cs1Pb0.3Bi3.7Te6,2.9
5195,Cs0.1Li0.02W1O2.88F0.12,4.0
5196,Ge1Ta3,8.0
5197,Y0.5Pr0.5Ba2Cu3O6.71,4.0
5198,Pb0.73Tl0.27,6.43
5199,V75Si12.5Ge12.5,8.58
5200,Al0.998Mn0.002,0.262
5201,Ba5Sr1Nb10O30,0.96
5202,La1.85Sr0.15Cu0.975Zn0.025O4,7.3
5203,Th1Ir1.6Os0.4,5.15
5204,Pr0.75Ce0.25Pt4Ge12,1.015
5205,Pb0.985Tl0.005Na0.01Te1,1.38
5206,Fe2As2Sr4Mg1Ti1O6,6.0
5207,Sr1Ga1.2Si0.8,4.75
5208,C1.58La1,9.6
5209,Ge0.23V0.77,6.4
5210,Sr1Fe2As0.8P1.2,3.13
5211,Nb3Se4,1.9425
5212,Sc4Os6Sn19,1.5
5213,Ce1Ir0.8Co0.2Si3,0.62
5214,Ir0.953Mo0.047,0.168
5215,La1.85Sr0.15Cu0.95Ni0.05O4,2.1
5216,Dy1Ni1.995Co0.01B2C1,4.1
5217,Pb0.9922Tl0.0078Te1,0.51
5218,Ca1Fe0.74Co0.26As1H1,8.95
5219,Re0.67Y0.33,1.83
5220,Ti0.66Zr0.33,1.36
5221,Lu5Ir3.12Rh0.88Si10,5.74
5222,Fe30Zr70,0.5
5223,N0.3S0.7,0.275
5224,Hf0.93Mo0.07,2.11
5225,Bi4S3O4,4.846
5226,Ba1Ti2Sb0.4Bi1.6O1,4.52
5227,Fe1.02Se1,6.0
5228,Y3Ru4Ge13,2.116666667
5229,Y4Rh6Sn19,3.2
5230,Pb0.9848Tl0.0152,7.135
5231,Pb0.19Sn0.76In0.05Te1,2.76
5232,Nb0.15V0.85,4.3
5233,Bi2Te3,3.7325
5234,Nb0.31Re0.69,4.92
5235,Mg1C1Ni2.7Ru0.3,2.8
5236,Hf1V2,8.984
5237,Cu1.5Co1.5S4,2.8
5238,Cs1Fe2As2,2.08
5239,La1Fe0.9975Mn0.0025As1F0.11O0.89,10.1
5240,La1.935Ca0.065Cu1O4,5.55
5241,Mg1Pt0.5Au0.5Si1,2.9
5242,Os0.05Rh0.04Ti0.91,3.5
5243,Na0.75Co0.995Ir0.005H2.6O3.3,3.94
5244,Er0.11Ho0.89Rh4B4,5.883333333
5245,Sn0.72Eu0.4Mo6.35S8,10.1
5246,Ba1Fe1.894Co0.042Cu0.064As2,9.6
5247,As0.5In1Te0.5,0.44
5248,Nb0.33Ti0.67,9.3
5249,Mo1Re4,7.85
5250,Cu0.75Ce0.25Sr2Y1.3Ce0.7Cu2O8.91,10.0
5251,Th1Ru3.5Si2,3.98
5252,Ba4Ir8Ge28,3.2
5253,Co0.01Mo99.99,0.71
5254,Sc1Os1B2,1.34
5255,O1W3,1.675
5256,Ba8Si34Ge12,4.0
5257,Ni0.007Ru0.993,0.44
5258,Y1Ba1.5La0.5Cu3O7,0.3
5259,Ti0.975V0.025,1.4
5260,Ce1Pt3Si0.94Ge0.06,0.50525
5261,Sn1.15Ta1S3.15,2.85
5262,La1Bi1S1.8Se0.2F0.5O0.5,2.19
5263,Y1Ir1Si1,2.7
5264,Pr1Pt4Ge8Sb4,1.4
5265,Ni19.5Zr78Mn2.5,1.41
5266,C0.99Nb1,10.6
5267,Ba7Ca1Si46,7.65
5268,Ag0.835Sn0.165,0.047
5269,Nb3Sn0.35Sb0.65,10.5
5270,V3Si0.1Ga0.9,10.6
5271,La1Bi1Se1S1F0.5,5.24
5272,La0.93Nd0.07Pt1Si1,2.29
5273,Sr0.065Bi2Se3,2.6
5274,Lu1Fe3Si5,6.0
5275,Cd0.1Pd0.9,6.92
5276,In0.9Pb0.1,4.435
5277,K2In1Mo15Se19,1.3
5278,Ho1Rh3.6Ru0.4B4,6.42
5279,Hf1V1.85Fe0.15,7.04
5280,Ba2Bi3,4.44
5281,Sn0.5277Pb0.3523In0.12Te1,3.58
5282,Y1.2Mo6S8,2.1
5283,Nd0.6Sm0.4Bi1S2F0.5O0.5,5.32
5284,Cd2Re2O7,1.102857143
5285,Nb0.67Hf0.33N1,10.2
5286,Nb1Se3,3.736666667
5287,B5Mo1.9Y0.1,8.0
5288,Hf0.25Zr0.75,6.62
5289,Cu1.3Mo6S8,10.3
5290,U0.9Th0.1Pd2Al3,1.28
5291,Pb3Zr5,4.6
5292,Ge0.7Mo1,1.2
5293,Ba1Al1Sn1,2.9
5294,U0.7La0.3Pd2Al3,1.2
5295,Au1Tl2,4.25
5296,Os0.362Re0.638,1.35
5297,La0.9916Sm0.0084,4.22
5298,Sc0.01Zr0.99,0.32
5299,Pr1Pt2.1B2.4C1.2,6.0
5300,Lu1Ru2Si2,2.4
5301,Lu0.9Ho0.1Ru1B2,7.53
5302,Nb0.63Ta0.37,6.84
5303,Pr1Fe0.9Co0.1As0.5P0.5O1,7.46
